ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2017_SSA_4085_1,tender,tender,1,2021-12-10T08:18:49Z,2017_SSA_4085_1,SSACWRBSBOYS_1185_2017_4283,CONSTRUCTION OF RESIDENTIAL SCHOOL BUILDING,Works,Open,Works,Civil Works - Building,2,No,No,16655325,01-Dec-2017 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,04-Dec-2017 11:00 AM,180,No,Offline,Active,Technical Evaluation,5,12-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,28-Dec-2017 3:00 PM,--,Axom Sarba Siksha Abhijan Mission,2017
ocds-kjhdrl-2017_SSA_4086_1,tender,tender,1,2021-12-10T08:18:49Z,2017_SSA_4086_1,SSACWRBSBOYS_1185_2017_4282,CONSTRUCTION OF RESIDENTIAL SCHOOL BUILDING,Works,Open,Works,Civil Works - Building,2,No,No,16655325,01-Dec-2017 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,04-Dec-2017 11:00 AM,180,No,Offline,Cancelled,To be Opened,1,12-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Axom Sarba Siksha Abhijan Mission,2017
ocds-kjhdrl-2017_PWBNH_4115_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4115_1,CS/T/BD/28/2017/2 Dated 20.11.2017_Shram Bhawan,"Extension_Up-gradation of Multistoried RCC building  by demolishing the existing worn out Assam Type building of the Assistant Labour Commissioner, Kamrup (M), Assam (Shram Bhawan)",Works,Open,Item Rate,Civil Works - Building,2,No,No,86675981,01-Dec-2017 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,04-Dec-2017 11:00 AM,180,No,Offline,Active,To be Opened,3,13-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_PWBNH_4118_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4118_1,CS/T/BD/29/2017/3 Dated 29.11.2017_Smart City,"Renovation and Interior works for the office of the Guwahati Smart City Limited ( GSCL ) at Fourth floor of Aditya Tower at Dispur near Down Town Hospital, Guwahati",Works,Open,Item Rate,Civil Works - Building,2,No,No,10178835,01-Dec-2017 5:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,06-Dec-2017 11:00 AM,180,No,Offline,Active,Technical Evaluation,4,12-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,22-Dec-2017 4:00 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_HFWD_4106_1,tender,tender,1,2021-12-10T08:18:49Z,2017_HFWD_4106_1,SMET/TMC/e-NIT/792/2017/4522,Supply and Installation of Medical Gas Pipeline System,Works,Open,Turn-key,Civil Works,2,No,No,2547015,01-Dec-2017 5:50 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Completed,AOC,4,11-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,27-Dec-2017 4:30 PM,--,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Tezpur Medical College and Hospital-HFWD,2017
ocds-kjhdrl-2017_PWBNH_4122_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4122_1,CS/T/BD/24/2017/5 Dated 29.11.2017_Gr-I,"Construction of Integrated Office -cum- Residential Building in Majuli, Assam (Phase-I) Group-I (Site Development works, Retaining wall,Boundary wall, Earth Filling, Gate and Road works)",Works,Open,Item Rate,Civil Works - Building,2,No,No,50500000,01-Dec-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,04-Dec-2017 11:00 AM,180,No,Offline,Completed,AOC,1,07-Dec-2017 4:00 PM,assessment,Price Bid Opening Date,16-Dec-2017 2:45 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_PWBNH_4123_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4123_1,CS/T/BD/24/2017/5 Dated 29.11.2017_Gr-II,"Construction of Integrated Office -cum- Residential Building in Majuli, Assam (Phase-I) Group-II (D.C.Office Majuli -Food and Civil Supplies and Superintendent of Excise)",Works,Open,Item Rate,Civil Works - Building,2,No,No,194589065,01-Dec-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,04-Dec-2017 11:00 AM,180,No,Offline,Active,Financial Evaluation,3,07-Dec-2017 4:00 PM,assessment,Price Bid Opening Date,16-Dec-2017 2:20 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_PWBNH_4124_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4124_1,CS/T/BD/24/2017/5 Dated 29.11.2017_Gr-III,"Construction of Integrated Office -cum- Residential Building in Majuli, Assam (Phase-I) Group-III (Officers  quarter -3 Blocks 12 units, Grade III  quarter -1 Blocks 8 units)",Works,Open,Item Rate,Civil Works - Building,2,No,No,79067055,01-Dec-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,04-Dec-2017 11:00 AM,180,No,Offline,Active,Financial Evaluation,2,07-Dec-2017 4:00 PM,assessment,Price Bid Opening Date,16-Dec-2017 2:25 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_PWBNH_4125_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4125_1,CS/T/BD/24/2017/5 Dated 29.11.2017_Gr-IV,"Construction of Integrated Office -cum- Residential Building in Majuli, Assam (Phase-I) Group-IV (Grade IV quarter -2 Blocks 8 units).",Works,Open,Item Rate,Civil Works - Building,2,No,No,13573289,01-Dec-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,04-Dec-2017 11:00 AM,180,No,Offline,Active,Technical Evaluation,1,07-Dec-2017 4:00 PM,assessment,Price Bid Opening Date,16-Dec-2017 2:30 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_DoWR_4093_1,tender,tender,1,2021-12-10T08:18:49Z,2017_DoWR_4093_1,Nalbari/RIDF-XXIII/1,A/E Adabari to Kukarjan Pk1,Works,Open,Works,Civil Works,3,No,No,16035463,02-Dec-2017 9:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,7,21-Dec-2017 6:05 PM,assessment,Price Bid Opening Date,22-Jan-2018 6:55 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_4109_1,tender,tender,1,2021-12-10T08:18:49Z,2017_DoWR_4109_1,Nalbari/RIDF-XXIII/1,A/E Adabari to Kukarjan -Pk2,Works,Open,Works,Civil Works,3,No,No,16035463,02-Dec-2017 9:05 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,4,21-Dec-2017 2:05 PM,assessment,Price Bid Opening Date,10-Jan-2018 2:00 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_HE_4126_1,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4126_1,RUSA/E-PROC/135/2017/644,SUPPLY OF GYM AND SPORTS GOODS ETC AT PDUAM AMJONGA,Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,02-Dec-2017 10:45 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Cancelled,To be Opened,0,12-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_HE_4126_2,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4126_2,RUSA/E-PROC/135/2017/644,SUPPLY OF GYM AND SPORTS GOODS ETC AT PDUAM BEHALI,Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,02-Dec-2017 11:15 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Cancelled,To be Opened,0,12-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_HE_4126_3,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4126_3,RUSA/E-PROC/135/2017/644,SUPPLY OF GYM AND SPORTS GOODS ETC AT PDUAM DALGAON,Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,02-Dec-2017 11:15 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Cancelled,To be Opened,0,12-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_HE_4126_4,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4126_4,RUSA/E-PROC/135/2017/644,SUPPLY OF GYM AND SPORTS GOODS ETC AT PDUAM ERALIGOOL,Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,02-Dec-2017 11:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Cancelled,To be Opened,0,12-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_HE_4126_5,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4126_5,RUSA/E-PROC/135/2017/644,SUPPLY OF GYM AND SPORTS GOODS ETC AT PDUAM TULUNGIA,Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,02-Dec-2017 11:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Cancelled,To be Opened,0,12-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_AEGCL_4087_1,tender,tender,1,2021-12-10T08:18:49Z,2017_AEGCL_4087_1,AEGCL/MD/TECH-643/ PSDF/CABLE/PKG-C/IFB,Supply of Power and Control Cables,Goods,Open,Supply,Electrical Work/ Equipment,2,No,No,0,02-Dec-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,07-Dec-2017 12:00 PM,180,No,Offline,Completed,AOC,5,28-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,31-May-2018 4:25 PM,--,Assam Electricity Grid Corporation Ltd,2017
ocds-kjhdrl-2017_BTC_4127_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4127_1,ACE-27/TECH/KOJ/IFB/16-17/102,TN_303_01,Works,Open,Item Rate,Civil Works,2,No,No,38497565,02-Dec-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,12-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,13-Dec-2017 1:10 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_HFWD_4132_1,tender,tender,1,2021-12-10T08:18:49Z,2017_HFWD_4132_1,DME/201/2017/15153,CONSULTANCY SERVICE,Services,Selective,Percentage,Consultancy,2,No,No,10000000,02-Dec-2017 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Completed,AOC,3,14-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,29-Jan-2018 12:00 PM,--,Health and Family Welfare Department||Directorate of Medical Education-HFWD,2017
ocds-kjhdrl-2017_DoWR_4111_1,tender,tender,1,2021-12-10T08:18:49Z,2017_DoWR_4111_1,BAR/RIDF-XXIII/3,Safarkamar 1,Works,Open,Works,Civil Works,3,No,No,39522586,02-Dec-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Evaluation,5,22-Dec-2017 2:05 PM,assessment,Price Bid Opening Date,28-Dec-2017 4:50 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_4112_1,tender,tender,1,2021-12-10T08:18:49Z,2017_DoWR_4112_1,PGP/RIDF-XXIII/1,A/E kalbagan Pk-1,Works,Open,Works,Civil Works,3,No,No,34784486,02-Dec-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,7,22-Dec-2017 2:05 PM,assessment,Price Bid Opening Date,12-Jan-2018 1:10 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_APDCL_4129_1,tender,tender,1,2021-12-10T08:18:49Z,2017_APDCL_4129_1,APDCL/DDUGJY/II/XII/VEI/DHB-03,DDU/II/VEI/DHB-03,Works,Open,Turn-key,Electrical Works,2,No,No,63100000,02-Dec-2017 6:55 PM,PreBid Meeting Date,preBidMeetingDate,engagement,05-Dec-2017 12:30 PM,180,No,Offline,Completed,AOC,3,13-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,29-Dec-2017 11:00 AM,--,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,2017
ocds-kjhdrl-2017_APDCL_4131_1,tender,tender,1,2021-12-10T08:18:49Z,2017_APDCL_4131_1,APDCL/DDUGJY/II/XII/REDB/KARBI,DDU/II/XII/REDB/KARBI,Works,Open,Turn-key,Electrical Works,2,No,No,77100000,02-Dec-2017 6:55 PM,PreBid Meeting Date,preBidMeetingDate,engagement,05-Dec-2017 12:30 PM,180,No,Offline,Completed,AOC,2,13-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,29-Dec-2017 11:00 AM,--,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,2017
ocds-kjhdrl-2017_BTC_4120_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4120_1,ACE38/TECH/KOK(R/IFB/16-17/228,BTC/AOP/2016-17/96,Works,Open,Item Rate,Civil Works,2,No,No,5787300,04-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,12-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,10-Jan-2018 2:15 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4128_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4128_1,133/TECH/NIT/BTC/OD/2012-13/86,TN_323_1,Works,Open,Item Rate,Civil Works,2,No,No,4980965,04-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Completed,AOC,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,22-Jan-2018 9:00 AM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4128_2,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4128_2,133/TECH/NIT/BTC/OD/2012-13/86,TN_323_2,Works,Open,Item Rate,Civil Works,2,No,No,4981239,04-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,02-Jan-2018 5:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4128_3,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4128_3,133/TECH/NIT/BTC/OD/2012-13/86,TN_323_3,Works,Open,Item Rate,Civil Works,2,No,No,4946889,04-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Completed,AOC,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,22-Jan-2018 9:00 AM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4130_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4130_1,133/TECH/NIT/BTC/OD/2012-13/84,TN_330_1,Works,Open,Item Rate,Civil Works,2,No,No,9679000,04-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Completed,AOC,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,28-Dec-2017 2:45 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4130_2,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4130_2,133/TECH/NIT/BTC/OD/2012-13/84,TN_330_2,Works,Open,Item Rate,Civil Works,2,No,No,2946091,04-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,0,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_PWD_4063_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4063_1,SENL/SDRF/2017-18/BAR-06,SENL/SDRF/2017-18/BAR-06,Works,Open,Item Rate,Civil Works – Roads,2,No,No,3165000,04-Dec-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,08-Dec-2017 12:00 PM,90,No,Offline,Active,Financial Evaluation,6,14-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,06-Feb-2018 3:00 PM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4074_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4074_1,SENL/SDRF/2017-18/BAR-07,SENL/SDRF/2017-18/BAR-07,Works,Open,Item Rate,Civil Works – Roads,2,No,No,7987000,04-Dec-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,08-Dec-2017 12:00 PM,90,No,Offline,Cancelled,Technical Bid Opening,1,14-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4075_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4075_1,SENL/SDRF/2017-18/BAR-08,SENL/SDRF/2017-18/BAR-08,Works,Open,Item Rate,Civil Works – Roads,2,No,No,4800000,04-Dec-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,08-Dec-2017 12:00 PM,90,No,Offline,Completed,AOC,8,14-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,06-Feb-2018 4:00 PM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4076_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4076_1,SENL/SDRF/2017-18/BAR-09,SENL/SDRF/2017-18/BAR-09,Works,Open,Item Rate,Civil Works – Roads,2,No,No,4000000,04-Dec-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,08-Dec-2017 12:00 PM,90,No,Offline,Active,Financial Evaluation,5,14-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,07-Feb-2018 4:15 PM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4077_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4077_1,SENL/SDRF/2017-18/BAR-10,SENL/SDRF/2017-18/BAR-10,Works,Open,Item Rate,Civil Works – Roads,2,No,No,2996000,04-Dec-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,08-Dec-2017 12:00 PM,90,No,Offline,Cancelled,Technical Bid Opening,3,14-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_HE_4137_1,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4137_1,RUSA/E-PROC/135/2017/652,"SUPPLY OF GYM,SPORTS GOODS ETC AT PDUAM AMJONGA",Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,04-Dec-2017 2:15 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Active,Technical Evaluation,5,13-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,23-Dec-2017 9:00 AM,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_HE_4137_2,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4137_2,RUSA/E-PROC/135/2017/652,"SUPPLY OF GYM,SPORTS GOODS ETC AT PDUAM BEHALI",Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,04-Dec-2017 2:15 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Active,Technical Evaluation,5,13-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,23-Dec-2017 9:00 AM,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_HE_4137_3,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4137_3,RUSA/E-PROC/135/2017/652,"SUPPLY OF GYM,SPORTS GOODS ETC AT PDUAM DALGAON",Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,04-Dec-2017 2:15 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Active,Technical Evaluation,5,13-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,23-Dec-2017 9:00 AM,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_HE_4137_4,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4137_4,RUSA/E-PROC/135/2017/652,"SUPPLY OF GYM,SPORTS GOODS ETC AT PDUAM ERALIGOOL",Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,04-Dec-2017 2:25 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Active,Technical Evaluation,5,13-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,23-Dec-2017 9:00 AM,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_HE_4137_5,tender,tender,1,2021-12-10T08:18:49Z,2017_HE_4137_5,RUSA/E-PROC/135/2017/652,"SUPPLY OF GYM,SPORTS GOODS ETC AT PDUAM TULUNGIA",Goods,Open,Supply,Sports Goods/Equipments,2,No,No,0,04-Dec-2017 2:25 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,45,No,Offline,Active,Technical Evaluation,5,13-Dec-2017 1:30 PM,assessment,Price Bid Opening Date,23-Dec-2017 9:00 AM,--,Department of Higher Education||Rashtriya Uchchatar Shiksha Abhiyan,2017
ocds-kjhdrl-2017_NHM_4154_1,tender,tender,1,2021-12-10T08:18:49Z,2017_NHM_4154_1,GVKEMRI/ASSAM/SCM/01/2017-18,Setting up of Emergency Response Centre,Works,Open,Works,Architecture/Interior Design,2,No,No,12824000,05-Dec-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,11-Dec-2017 2:00 PM,225,No,Offline,Completed,AOC,4,19-Dec-2017 4:00 PM,assessment,Price Bid Opening Date,18-Jan-2018 5:00 PM,--,National Health Mission||State Programme Management Unit - NHM||GVK EMRI 108,2017
ocds-kjhdrl-2017_ICD_4009_1,tender,tender,1,2021-12-10T08:18:49Z,2017_ICD_4009_1,SYS/AMC/66/07/IV/176  Dated 30/11/2017,Annual Maintenance Contract,Services,Open,Works,Information Technology,2,No,No,0,05-Dec-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,12-Dec-2017 9:00 AM,365,No,Offline,Cancelled,Technical Bid Opening,5,18-Dec-2017 2:30 PM,assessment,Price Bid Opening Date,,--,Industries and Commerce Department||Assam Gas Company Ltd - ICD,2017
ocds-kjhdrl-2017_ICD_3808_2,tender,tender,1,2021-12-10T08:18:49Z,2017_ICD_3808_2,PP(TSK)/RD/399,construction of cross avenue Part II and arterial road nertwork along with the drainage infrastructure under Package I Part III,Works,Open,Works,Civil Works – Roads,2,No,No,120900000,05-Dec-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Unsuccessful,To be Opened,0,26-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,2017
ocds-kjhdrl-2017_ICD_3811_2,tender,tender,1,2021-12-10T08:18:49Z,2017_ICD_3811_2,PP(TSK)/RD/405,Construction of arterial road Network of street1 road 4 road 5 and road 6 along with drainage network under package 1 part IV,Works,Open,Item Rate,Civil Works – Roads,2,No,No,75788000,05-Dec-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Cancelled,To be Opened,2,26-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,2017
ocds-kjhdrl-2017_APGCL_4117_1,tender,tender,1,2021-12-10T08:18:49Z,2017_APGCL_4117_1,APGCL/CGM(H C)/08 of 2017-18,Construction of Amguri 80 MW boundary wall,Works,Open,Works,Civil Works,2,No,No,0,05-Dec-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,120,No,Offline,Active,Financial Bid Opening,4,11-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,18-Dec-2017 6:15 PM,--,Assam Power Generation Company Limited||CGM(G),2017
ocds-kjhdrl-2017_APGCL_4144_1,tender,tender,1,2021-12-10T08:18:49Z,2017_APGCL_4144_1,APGCL/CGM(H C)/08 of 2017-18,Construction of Amguri 80 MW Boundary wall,Works,Open,Item Rate,Civil Works,2,No,No,0,05-Dec-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,120,No,Offline,Active,Technical Bid Opening,4,11-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Assam Power Generation Company Limited||CGM(G),2017
ocds-kjhdrl-2017_APGCL_4146_1,tender,tender,1,2021-12-10T08:18:49Z,2017_APGCL_4146_1,APGCL/CGM(H C)/08 of 2017-18,Construction of Amguri 80 MW Boundary Wall,Works,Open,Item Rate,Civil Works,2,No,No,0,05-Dec-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,120,No,Offline,Active,To be Opened,2,11-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Assam Power Generation Company Limited||CGM(G),2017
ocds-kjhdrl-2017_APGCL_4148_1,tender,tender,1,2021-12-10T08:18:49Z,2017_APGCL_4148_1,APGCL/CGM(H C)/08 of 2017-18,Construction of Amguri 80MW Boundary Wall,Works,Open,Item Rate,Civil Works,2,No,No,0,05-Dec-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,120,No,Offline,Active,Technical Bid Opening,3,11-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Assam Power Generation Company Limited||CGM(G),2017
ocds-kjhdrl-2017_GMDA_4157_1,tender,tender,1,2021-12-10T08:18:49Z,2017_GMDA_4157_1,No. GMDA/DEV/64/Part/2017/ 12 dated 30/11/2017,"Development of Park at the site of Assam State Housing Board, Adabari, Maligaon, Guwahati",Works,Open,Works,Civil Works,2,No,No,60565900,05-Dec-2017 3:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,120,No,Offline,Active,Technical Evaluation,3,28-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,06-Feb-2018 4:25 PM,--,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,2017
