ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-kjhdrl-2023_HPIPH_71729_1,tender,tender,1,2024-11-08,2023_HPIPH_71729_1,EE/JSDS/EA-I/2022-18664-18713 dt 29/03/2023,Aug. of LWSS Bhadwal Ansoli and Matour,Works,Open Tender,Item Rate,Civil Works,,No,No,"18,07,527",29-Mar-2023 01:00 PM,120,No,Both(Online/Offline),,,1,06-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,448,375",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71731_1,tender,tender,1,2024-11-08,2023_HPIPH_71731_1,EE/JSDS/EA-I/2022-18664-18713 dt 29/03/2023,Imp. Of LWSS Jogipur Natehar Phase-II,Works,Open Tender,Item Rate,Civil Works,,No,No,"13,13,017",29-Mar-2023 01:00 PM,120,No,Both(Online/Offline),,,1,06-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,313,017",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71732_1,tender,tender,1,2024-11-08,2023_HPIPH_71732_1,NGB-KNG01-773,Stock Storage Nagrota Bagwan SH Aug. of Inspection hut Construction of Balance work,Works,Open Tender,Item Rate,Civil Works,,No,No,"15,98,750",29-Mar-2023 05:00 PM,30,No,Offline,,,1,04-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,718,171",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71759_1,tender,tender,1,2024-11-08,2023_HPIPH_71759_1,EE JSD SNR Tender 2022-18439-475 dt 31.03.2023,Providing LWSS to NC PC habitation in GP Chamukha Churad Baila Tihri Baroti Jambla etc in Tehsil Sundernagar Dist. Mandi HP,Works,Open Tender,Item Rate,Network /Communication Equipments,,No,No,"32,61,355",31-Mar-2023 05:00 PM,120,No,Both(Online/Offline),,,1,10-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,254,892",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71791_1,tender,tender,1,2024-11-08,2023_HPIPH_71791_1,EE-JSV-HMR-E-tenders-2022-23,Upgradation of water resource under LWSS Hamirpur Town in Tehsil and Distt. Hamirpur Sub Head C O 1 NO Percolation well C O Sump well 150000 Liters cap. At Head works C O Pump House cum Attendant Room C/O Underground main storage tank 300000 Liters,Works,Open Tender,Item Rate,Civil Works,,No,No,"13,74,51,634",31-Mar-2023 06:55 PM,120,No,Both(Online/Offline),,,1,10-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"107,922,033",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71820_2,tender,tender,1,2024-11-08,2023_HPIPH_71820_2,NHN-SMROO-722- 20277-347 dt 31-3-23,Providing FHTC of LWSS Panjahal under JJM in GP Panjahal Tehsil Nahan Distt Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"10,58,210",01-Apr-2023 05:00 PM,120,No,Both(Online/Offline),,,1,10-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"887,571",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71820_3,tender,tender,1,2024-11-08,2023_HPIPH_71820_3,NHN-SMROO-722- 20277-347 dt 31-3-23,Providing water facility in Bhanet Haldwari in Tehsil Dadahu Distt Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"5,65,079",01-Apr-2023 05:00 PM,120,No,Both(Online/Offline),,,1,10-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"369,044",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71820_4,tender,tender,1,2024-11-08,2023_HPIPH_71820_4,NHN-SMROO-722- 20277-347 dt 31-3-23,Providing LWSS Nahan town from Giri river at Dadahu Tehsil Nahan Distt Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"26,83,156",01-Apr-2023 05:00 PM,120,No,Both(Online/Offline),,,1,10-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,784,940",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71890_1,tender,tender,1,2024-11-08,2023_HPIPH_71890_1,BLP-BLP-00736-NIT No. 135-234 dated 03/04/2023,A/R and M/O Resettlement colony Jamthal harnoda and its adjoining villages in Tehsil Sadar District Bilaspur (SH Deployment of manpower for operation and maintenance of distribution system for six months).,Works,Open Tender,Item Rate,Civil Works,,No,No,"12,76,800",05-Apr-2023 11:00 AM,120,No,Both(Online/Offline),,,1,13-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,100,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71944_1,tender,tender,1,2024-11-08,2023_HPIPH_71944_1,No. JSV-1/E -tender/ 23-334-63 dt 04-04-2023,Providing Channelization of Seer Nallah in village Panjawar in Tehsil Haroli Distt. Una (HP)(SH Construction of Seer Nallah from RD 2790 to 3510 mtrs),Works,Open Tender,Item Rate,Civil Works,,No,No,"1,16,67,382",05-Apr-2023 12:30 PM,120,No,Both(Online/Offline),,,1,13-Apr-2023 11:00 AM,assessment,Price Bid Opening Date,,"6,571,771",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71945_1,tender,tender,1,2024-11-08,2023_HPIPH_71945_1,No. JSV-1/E -tender/ 23-334-63 dt 04-04-2023,Providing Channelisation of Seer Nallah in village Panjawar in Tehsil Haroli Distt. Una (HP)(SH Construction of Seer Nallah from RD 3510 to 4230 mtrs),Works,Open Tender,Item Rate,Civil Works,,No,No,"1,16,67,382",05-Apr-2023 12:30 PM,120,No,Both(Online/Offline),,,1,13-Apr-2023 11:00 AM,assessment,Price Bid Opening Date,,"6,516,371",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71947_1,tender,tender,1,2024-11-08,2023_HPIPH_71947_1,GMR-BLP02-737(48-95 MC Ghumarwin),Augmentation of LWSS to MC Ghumarwin in Tehsil Ghumarwin and Distt Bilaspur HP Under Urban Water Supply Scheme,Works,Open Tender,Turn-key,Civil Works,,No,No,"15,76,49,719",05-Apr-2023 05:00 PM,180,No,Online,,,1,17-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"122,565,065",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71960_1,tender,tender,1,2024-11-08,2023_HPIPH_71960_1,No. JSV-1/E -tender/ 23-423-52 dt 05-04-2023,"Construction of Jal Shakti Vibhag Rest House at Haroli in District Una, H.P. (SH Construction of civil work, Pdg and installation of sanitary fitting and electrical installation)",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,75,98,820",05-Apr-2023 05:00 PM,120,No,Both(Online/Offline),,,1,13-Apr-2023 11:00 AM,assessment,Price Bid Opening Date,,"39,068,639",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71984_1,tender,tender,1,2024-11-08,2023_HPIPH_71984_1,165-225 dated 06-04-2023,LWSS Scheme of various Harizan Basti under Ramshehar District Solan (HP),Works,Open Tender,Item Rate,Civil Works,,No,No,"21,89,289",06-Apr-2023 12:00 PM,120,No,Online,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,234,435",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71986_1,tender,tender,1,2024-11-08,2023_HPIPH_71986_1,165-225 dated 06-04-2023,LWSS Scheme of various Harizan Basti under Ramshehar District Solan (HP) Sub Head Providing and fixing automation system for LWSS Ramshehar and group of villages,Works,Open Tender,Item Rate,Civil Works,,No,No,"51,31,980",06-Apr-2023 01:00 PM,120,No,Online,,,1,18-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"3,661,100",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_72222_1,tender,tender,1,2024-11-08,2023_HPIPH_72222_1,BLP-BLP-00736-NIT No. 900-999 Dated 12/04/2013,Improvement of FIS Kothi Majher in Tehsil Sadar District Bilaspur (SH Extraction of silt Co wire crate D/S of head weir to avoid scouring of khad Co RCC column to cross pucca field channel over Nallah Co main pucca field channel and C/o retaining wal,Works,Open Tender,Item Rate,Civil Works,,No,No,"7,21,534",14-Apr-2023 11:00 AM,120,No,Both(Online/Offline),,,1,24-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"585,051",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_72237_1,tender,tender,1,2024-11-08,2023_HPIPH_72237_1,EE-JSD-BAGGI/2023- 798-848 DATED 13/04/2023,AR and MO LWSS REWALAR TOWN,Works,Open Tender,Item Rate,Civil Works,,No,No,"6,92,000",14-Apr-2023 09:00 AM,120,No,Online,,,1,25-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"478,913",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_72273_1,tender,tender,1,2024-11-08,2023_HPIPH_72273_1,NIT No. 556-606 dt. 17-04-2023,"Retrofitting WSS group of villages Pichlihar, Hurang, Mandalgarh, Devgarh, Shirar, Benchi,Raison, Jindour, Nallach and Banogi in Tehsil Manali Distt. Kullu HP",Works,Open Tender,Item Rate,Civil Works,,No,No,"13,97,786",17-Apr-2023 05:30 PM,120,No,Both(Online/Offline),,,1,28-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"986,776",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_72277_1,tender,tender,1,2024-11-08,2023_HPIPH_72277_1,NHN-SMROO-722- 713-773 dt 17-4-2023,R/M of various LWSS under Nahan Town,Works,Open Tender,Item Rate,Civil Works,,No,No,"17,31,721",18-Apr-2023 05:00 PM,120,No,Both(Online/Offline),,,1,04-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,232,000",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72321_1,tender,tender,1,2024-11-08,2023_HPIPH_72321_1,EE JSD SNR TA eTender 2023-730-50 dt. 19.04.2023,Construction of RCC Circular Water Storage Tank 100000 ltr capacity at JNGEC Sundernagar Tehsil Sundernagar Distt Mandi HP,Works,Open Tender,Item Rate,Civil Works - Water Works,,No,No,"9,34,252",19-Apr-2023 03:00 PM,120,No,Both(Online/Offline),,,1,28-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"773,942",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_72422_1,tender,tender,1,2024-11-08,2023_HPIPH_72422_1,NIT No. 785-834 dt. 21-04-2023,Providing Flood Protection Work on River Beas Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P,Works,Open Tender,Item Rate,Civil Works,,No,No,"79,73,560",22-Apr-2023 01:00 PM,120,No,Both(Online/Offline),,,1,04-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"5,614,666",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72424_1,tender,tender,1,2024-11-08,2023_HPIPH_72424_1,NIT No. 785-834 dt. 21-04-2023,Providing Flood Protection Work of River Beas Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,03,27,432",22-Apr-2023 02:00 PM,120,No,Both(Online/Offline),,,1,04-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"7,274,076",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72452_1,tender,tender,1,2024-11-08,2023_HPIPH_72452_1,JBL-SML-09-718,operation and maintenance of LWSS Hattu Mata Temple for one year,Works,Open Tender,Item Rate,Repair and Maintenance Works,,No,No,"9,74,228",25-Apr-2023 06:00 PM,120,No,Online,,,1,03-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"950,000",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72462_1,tender,tender,1,2024-11-08,2023_HPIPH_72462_1,UNA-UNA03-733,Providing Fire Fighting System in Bangana Town in Tehsil Bangana Distt Una HP,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"16,07,903",26-Apr-2023 05:00 PM,90,No,Offline,,,1,09-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,539,848",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72533_1,tender,tender,1,2024-11-08,2023_HPIPH_72533_1,NHN-SMROO-722- 1340-1400 dt 27-04-2023,Providing CAD to LIS Salani Katola in Tehsil Nahan Distt. Sirmour HP,Works,Open Tender,Item Rate,Pipe Laying Works,,No,No,"12,08,418",28-Apr-2023 05:00 PM,120,No,Both(Online/Offline),,,1,09-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,400,345",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72533_2,tender,tender,1,2024-11-08,2023_HPIPH_72533_2,NHN-SMROO-722- 1340-1400 dt 27-04-2023,Providing FHTC of LWSS Panjahal under JJM in GP Panjahal Tehsil Nahan Distt. Sirmour HP,Works,Open Tender,Item Rate,Pipe Laying Works,,No,No,"41,08,164",28-Apr-2023 05:00 PM,120,No,Both(Online/Offline),,,1,09-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,404,051",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72544_1,tender,tender,1,2024-11-08,2023_HPIPH_72544_1,PNT-SMR02-720 No. 1190-1289 Dated 26.04.2023,Operation and Maintenance of Sewerage Scheme to Paonta Town in Tehsil Paonta Sahib Distt. Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"9,18,282",28-Apr-2023 03:00 PM,120,No,Both(Online/Offline),,,1,06-May-2023 12:30 PM,assessment,Price Bid Opening Date,,"693,000",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72544_2,tender,tender,1,2024-11-08,2023_HPIPH_72544_2,PNT-SMR02-720 No. 1190-1289 Dated 26.04.2023,"Operation, Running and Maintenance of Sub-Divisional Water Sample Testing Laboratory at Majra in Tehsil Paonta Sahib Distt. Sirmour HP",Works,Open Tender,Item Rate,Civil Works,,No,No,"14,65,160",28-Apr-2023 03:00 PM,120,No,Both(Online/Offline),,,1,06-May-2023 12:30 PM,assessment,Price Bid Opening Date,,"490,000",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72544_3,tender,tender,1,2024-11-08,2023_HPIPH_72544_3,PNT-SMR02-720 No. 1190-1289 Dated 26.04.2023,Operation and Maintenance of Water Supply Schemes under JSV Section Puruwala in Tehsil Paonta Sahib Distt. Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"5,90,935",28-Apr-2023 03:00 PM,120,No,Both(Online/Offline),,,1,06-May-2023 12:30 PM,assessment,Price Bid Opening Date,,"418,000",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72577_1,tender,tender,1,2024-11-08,2023_HPIPH_72577_1,PNT-SMR02-750 No. 1190-1289 Dated 26.04.2023,A/R and M/O Sewerage Scheme to Paonta Town in Tehsil Paonta Sahib Distt. Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"26,92,523",28-Apr-2023 04:00 PM,120,No,Both(Online/Offline),,,1,06-May-2023 12:30 PM,assessment,Price Bid Opening Date,,"2,064,630",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72577_2,tender,tender,1,2024-11-08,2023_HPIPH_72577_2,PNT-SMR02-750 No. 1190-1289 Dated 26.04.2023,A/R and M/O Sewerage Scheme to Paonta Town in Tehsil paonta Sahib Distt. Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"30,83,609",28-Apr-2023 04:00 PM,120,No,Both(Online/Offline),,,1,06-May-2023 12:30 PM,assessment,Price Bid Opening Date,,"2,292,640",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72716_1,tender,tender,1,2024-11-08,2023_HPIPH_72716_1,No. JS-HMR-CB-Misc.Agr/2022-23,"CAD work for Lift Irrigation Scheme Bhaleth in Tehsil Sujanpur Distt. Hamirpur HP Sub Head Laying, jointing and testing of HDPE pipe line at various chak and C/O outlet chamber at various places",Works,Open Tender,Item Rate,Civil Works,,No,No,"62,40,275",02-May-2023 05:00 PM,120,No,Both(Online/Offline),,,1,11-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"3,852,072",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_72919_1,tender,tender,1,2024-11-08,2023_HPIPH_72919_1,No. JSV-1/TA/ E-tender/2023- 3065-94 dt 06-05-23,"Construction of tubewell at village Khad (Mohalla Dhandian) in Tehsil Haroli District Una (HP). (SH - P/L of Distribution system, C/O of civil work Providing internal electrical installation to the pump house)",Works,Open Tender,Item Rate,Civil Works,,No,No,"44,80,368",06-May-2023 05:00 PM,120,No,Both(Online/Offline),,,1,17-May-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,934,551",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73020_1,tender,tender,1,2024-11-08,2023_HPIPH_73020_1,GGT-UNA01-752 No. 598-637 dt. 09.05.2023,Swan River Flood Management Project from Daulatpur Bridge to Gagret Bridge in main Swan River and all tributaries joining Swan River from Daulatpur Bridge to Santokhgarh Bridge in District Una (HP) Phase-IV,Works,Open Tender,Item Rate,Civil Works,,No,No,"57,28,302",09-May-2023 04:00 PM,120,No,Both(Online/Offline),,,1,16-May-2023 12:30 PM,assessment,Price Bid Opening Date,,"5,734,800",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73119_1,tender,tender,1,2024-11-08,2023_HPIPH_73119_1,No. JSV-1/TA/ E-tender/23- 3575-3604 dt10-05-23,"Drilling , lowering of assembly and developing of 200 mtr deep T/well in village Subowana in Tehsil Haroli and Distt. Una (under CRF).",Works,Open Tender,Item Rate,Civil Works,,No,No,"28,73,463",11-May-2023 03:00 PM,120,No,Both(Online/Offline),,,1,20-May-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,164,380",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73229_1,tender,tender,1,2024-11-08,2023_HPIPH_73229_1,EE-JSD-SKT-TA/E-Tender 2022-23-1851-20 dt.11.05.23,Annual Running and Maintenance of Sewerage Scheme to Sarkaghat Town Zone C in Tehsil Sarkaghat Distt. Mandi HP,Works,Open Tender,Lump-sum,Civil Works,,No,No,"77,91,596",12-May-2023 05:00 PM,120,No,Both(Online/Offline),,,1,25-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"5,495,995",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73261_1,tender,tender,1,2024-11-08,2023_HPIPH_73261_1,JBL-SML-09-718,Aug of GWSS Kotkhai Town damaged due to TKH Road in NAC Kotkhai Distt Shimla HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"16,13,276",13-May-2023 06:00 PM,120,No,Online,,,1,20-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,181,842",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73361_1,tender,tender,1,2024-11-08,2023_HPIPH_73361_1,UNA03-733,Providing Water Supply Scheme to Murrah Caste Buffalo from in village Barnoh under Rashtriya Gokul Mission in Distt Una (HP),Works,Open Tender,Item Rate,Civil Works,,No,No,"15,62,829",16-May-2023 05:00 PM,90,No,Online,,,1,29-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,294,494",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73486_1,tender,tender,1,2024-11-08,2023_HPIPH_73486_1,PNT-SMR02-720 No. 2381-2480 Dated 16.05.2023,"C/O 12 Nos (9 Nos) Tubewells in Paonta are for Village Dharmkot, Taruwala, Gondpur, Shubhkhera in Tehsil Paonta Sahib Distt. Sirmour HP",Works,Open Tender,Item Rate,Civil Works,,No,No,"12,27,363",17-May-2023 06:55 PM,120,No,Both(Online/Offline),,,1,27-May-2023 12:30 PM,assessment,Price Bid Opening Date,,"826,815",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73486_2,tender,tender,1,2024-11-08,2023_HPIPH_73486_2,PNT-SMR02-720 No. 2381-2480 Dated 16.05.2023,Repair and Maintenance of various LIS/LWSS Schemes to Rajban Section in Tehsil paonta Sahib Distt. Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"6,30,192",17-May-2023 06:55 PM,120,No,Both(Online/Offline),,,1,27-May-2023 12:30 PM,assessment,Price Bid Opening Date,,"441,136",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73570_1,tender,tender,1,2024-11-08,2023_HPIPH_73570_1,JBL-SML-09-718,Providing Sewerage scheme to Kotkhai Town,Works,Open Tender,Item Rate,Civil Works - Others,,No,No,"15,29,605",19-May-2023 09:00 AM,120,No,Offline,,,1,26-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,500,000",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73570_2,tender,tender,1,2024-11-08,2023_HPIPH_73570_2,JBL-SML-09-718,Providing Sewerage scheme to Kotkhai Town SH Improvement of Sewerage Scheme to Kotkhai Town Zone 2nd,Works,Open Tender,Item Rate,Chemicals/Minerals,,No,No,"7,00,932",19-May-2023 09:00 AM,120,No,Offline,,,1,26-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"677,485",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73593_1,tender,tender,1,2024-11-08,2023_HPIPH_73593_1,1606-56 dated 19.05.2023,Providing Balance FHTC in GP Tarswan and Silh Budhani in Tehsil Padhar Distt. Mandi HP,Works,Open Tender,Item Rate,Civil Works - Water Works,,No,No,"8,76,131",19-May-2023 05:00 PM,90,No,Both(Online/Offline),,,1,30-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"805,657",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73719_1,tender,tender,1,2024-11-08,2023_HPIPH_73719_1,No. JSV-1/TA/ E-tender/23- 4400-29 dt23-05-23,Providing Separate Water Supply Scheme to upcoming Bulk Drug Park at Polian Beet in Tehsil and Distt Una HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"5,43,17,388",23-May-2023 11:00 AM,120,No,Both(Online/Offline),,,1,31-May-2023 11:30 AM,assessment,Price Bid Opening Date,,"57,007,200",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPIPH_73950_3,tender,tender,1,2024-11-08,2023_HPIPH_73950_3,SHL-SMR03-780-JSV DIV-SHILLAI-1047-1107 Dt26.05.23,C O LIS Manal in GP Manal Tehsil Shillai Distt Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"6,30,861",26-May-2023 05:00 PM,120,No,Both(Online/Offline),,,1,07-Jun-2023 12:30 PM,assessment,Price Bid Opening Date,,"1,153,008",,HP Irrigation and Public Health,2023-2024
ocds-kjhdrl-2023_HPSEB_67141_1,tender,tender,1,2024-11-08,2023_HPSEB_67141_1,HPSEBL/CE(COMM)/MEA-09/2022-23,Open Tender for Annual order for Annual Energy Audit as per BEE Regulation (CG DL E 08102021-230245-436) of GOI for FY 2020-21 FY 2021 22 and FY 2022 23 under PAT Cycle II by Empanelled Accredited Energy Auditing firm for HPSEBL,Services,Open Tender,Lump-sum,Consultancy,,No,No,"5,00,000",11-Jan-2023 06:00 PM,45,No,Online,,,1,30-Jan-2023 03:00 PM,assessment,Price Bid Opening Date,,"323,320",,HPSEBL,2022-2023
ocds-kjhdrl-2023_HPSEB_67166_1,tender,tender,1,2024-11-08,2023_HPSEB_67166_1,SEES/SHIMLA-318/2022-23,SEES/SHIMLA-318/2022-23,Works,Open Tender,Item Rate,Electrical Works,,No,No,"92,59,248",16-Jan-2023 11:00 AM,180,No,Online,,,1,24-Jan-2023 11:30 AM,assessment,Price Bid Opening Date,,"8,818,585",,HPSEBL,2022-2023
ocds-kjhdrl-2023_HPSEB_67188_3,tender,tender,1,2024-11-08,2023_HPSEB_67188_3,BVPCL/MD/DB-HRT/22-23-6428-36,"Cutting of Adit Plug, carrying out restoration works of Head Race Tunnel and providing Hinge gate in Intermediate Adit site Khaddar, Uhl Stage-III HEP (100MW), Joginder Nagar, Distt- Mandi, Himachal Pradesh",Works,Open Tender,Tender cum Auction,Civil Works,,No,No,"1,23,78,095",27-Mar-2023 09:00 AM,180,No,Online,,,1,05-Apr-2023 03:00 PM,assessment,Price Bid Opening Date,,"11,818,592",,HPSEBL,2022-2023
